"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"163","dced802f3091b87cd636ae4a335650423dd3a703",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"164","ee26b8008b50f68f2f57f5190b3642c67515bc4b",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"165","6588fc0ad2cb9aa75a1eaa90623aef8aa99b9fbb",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"166","e8f115b4188f7c5cc0d74bd3c013dc9c4f4c036c",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"167","64acd71396ce9fd7a044de196d7f1e36a58c8f32",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"168","acb132e82e2ef43f8eac6c7e5dd85c551168b718",183663,"Soricinae","subfamily",1,"Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"169","095103d8b7eb9895bce840a57f4ae0c1b7065d13",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"170","cfabe760c7fc39c8c3748aeab4236adcd34eaeb3",1,"root","no rank",1,"","","","","","",""
"171","dc78ea7000749cdaa33f9199c52df6f0f90be099",9126,"Passeriformes","order",0.9012,"Metazoa","Chordata","Aves","Passeriformes","","",""
"172","e78120db0056fa0732bb95cd9ffe5a432f0a93ec",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"173","bd098002236255f027e7f5294fa42664c7dedaba",9347,"Eutheria","clade",0.9991,"Metazoa","Chordata","Mammalia","","","",""
"174","82aa7321659751e1f8a88c5aec1b003e2940bb62",161648,"Bombycilla cedrorum","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum"
